HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_HF,HRV_LF,HRV_LFn,HRV_HFn,HRV_LFHF,stress_index
800.5173141891892,111.69590491611237,180.35803548123334,181.60523572619468,0.13952965530701172,0.225301854543784,808.59375,83.97539062499999,70.27027027027027,79.72972972972973,574.21875,1066.40625,14.8,218.75,0.12227404282243992,0.012080129246030524,0.059200368183948464,0.5992211016125443,0.09879553310895811,4.0
799.175941780822,122.68264063963329,194.33675538981996,195.67829961353837,0.15351142874278317,0.24317142850518614,808.59375,86.87109375,72.6027397260274,82.1917808219178,515.625,1066.40625,18.25,210.9375,0.12774714676605053,0.0056344526360171,0.03193171747298095,0.7239719742140677,0.04410628948398936,4.0
799.711044520548,126.48360739644468,207.27217948472088,208.7158631290832,0.15816163633487842,0.25918384009437695,812.5,92.6625,78.08219178082192,83.56164383561644,515.625,1066.40625,18.25,273.4375,0.11141758273139084,0.004043221086302763,0.023694166328544368,0.6529315812348936,0.03628889612558094,4.0
846.6938405797101,441.04638963839864,684.1187584775229,689.1991389834913,0.5209042141329683,0.8079883491406101,808.59375,133.20234374999998,73.91304347826086,92.7536231884058,328.125,4257.8125,23.0,367.1875,0.05454362791441085,0.05959613826570837,0.5193736090817284,0.47534155243442516,1.092632458538069,1.0
918.2942708333334,950.4812477548113,1368.323056714464,1380.0539543873472,1.0350508305929742,1.4900703403852653,808.59375,121.61953125,70.0,91.66666666666666,328.125,8082.03125,20.0,367.1875,7.19173603347097e-05,2.6168025550871773e-05,0.22192278329961196,0.6099084832370238,0.3638624308384441,1.0
810.7192095588235,132.17725919328944,193.847114713965,195.2914393891632,0.16303703876119766,0.23910512101896852,806.640625,66.60117187499999,63.23529411764706,77.94117647058823,441.40625,1222.65625,13.6,320.3125,0.1046962141537656,0.023212976362036373,0.1342335204980928,0.6054260853712141,0.22171743791942525,1.0
798.3002533783783,134.19900756193022,194.35391907800653,195.69893753001259,0.1681059313134435,0.24345967354451867,792.96875,52.12265625,63.51351351351351,79.72972972972973,441.40625,1222.65625,9.25,320.3125,0.10672055051095818,0.011503031924589678,0.07685900838911902,0.7130672800689217,0.10778647476531275,1.0
784.8958333333334,128.93557286610118,184.37435134305272,185.63227768553983,0.16427093556928618,0.23490295592479177,789.0625,46.33125,57.333333333333336,74.66666666666667,441.40625,1222.65625,10.714285714285714,320.3125,0.10996640943230698,0.01767195713177545,0.10963320125233335,0.6822090731881134,0.16070322949531182,1.0
791.40625,251.5720736385446,367.01477796833944,369.4996590592289,0.317879816641004,0.4637501636717418,769.53125,69.496875,58.666666666666664,78.66666666666666,441.40625,2617.1875,10.714285714285714,320.3125,0.08734329212116919,0.041620421282119555,0.30698947913767793,0.6442383553183073,0.47651537137368916,1.0
784.375,242.72414253576278,350.7283530400149,353.09215719797777,0.3094491060216896,0.44714371702312655,761.71875,63.705468749999994,53.333333333333336,78.66666666666666,531.25,2617.1875,9.375,226.5625,0.09336620223801184,0.06046164744434554,0.3823889684473967,0.5904934329569496,0.6475753109269128,1.0
780.1041666666666,235.0433647707927,337.72169436490185,340.0161850437044,0.3012974097742836,0.4329187162375561,761.71875,63.705468749999994,52.0,78.66666666666666,539.0625,2617.1875,9.375,273.4375,0.09367706303359713,0.0577978538468116,0.3733052714361018,0.6050422137780278,0.6169904560957734,1.0
904.9879807692307,1003.6077051482293,1443.7153007003556,1455.1235661249038,1.1089735184053746,1.5952867125077308,769.53125,63.705468749999994,53.84615384615385,78.46153846153847,539.0625,8617.1875,10.833333333333334,195.3125,0.0007993768787926424,0.009157517143623024,0.9180720060480964,0.08014023050043423,11.455819384536484,1.0
885.4166666666666,1001.8718708462419,1435.849511041939,1447.0229922913527,1.131525877661638,1.6216653301179547,755.859375,78.183984375,59.09090909090909,83.33333333333334,339.84375,8617.1875,9.428571428571429,468.75,0.002204245106420126,0.031394527922175924,0.933545185207349,0.0655452571612597,14.242757228193739,1.0
901.4892578125,1015.9436667989836,1434.9764306020181,1446.2080096330737,1.1269614784586695,1.591784281583173,771.484375,81.07968749999999,57.8125,89.0625,339.84375,8617.1875,12.8,382.8125,0.0014368468102480558,0.025121634732346108,0.9447165671137333,0.054033624822117314,17.48386435712596,1.0
886.0774253731344,685.8824636096608,961.9222192634091,969.2816360590325,0.7740660623656338,1.0855961248062898,781.25,75.28828125,58.2089552238806,83.5820895522388,339.84375,5957.03125,9.571428571428571,453.125,0.0128859691330985,0.04277703831161221,0.7645112967004124,0.23029806082933874,3.319660156699929,1.0
901.6225961538462,688.5810994951139,974.2608374075345,981.9616045912337,0.7637132237285006,1.0805639095155217,789.0625,46.33125,50.76923076923077,80.0,339.84375,5957.03125,6.5,453.125,0.012222690663025325,0.047571852023234565,0.7927157889733683,0.20367337953513517,3.8920932661041197,1.0
828.4801136363636,267.55057784991504,392.30468196490665,395.3523202327421,0.32294146044807576,0.4735233537990472,789.0625,43.435546875,50.0,74.24242424242425,339.84375,2218.75,6.6,453.125,0.07824809317177299,0.050853544132602596,0.3693506659611671,0.5683180162984386,0.649901385085092,1.0
915.71044921875,719.4579135054554,1005.6653079372588,1013.7417682005345,0.7856827604394708,1.098235046673602,787.109375,40.539843749999996,46.875,71.875,339.84375,6179.6875,7.111111111111111,460.9375,0.00473890027286472,0.02293283075089159,0.8220921755509384,0.16987928256030194,4.839272706835931,1.0
890.4474431818181,691.0465749533677,958.2748003959607,965.7314668231219,0.7760666620413493,1.0761722185104787,787.109375,43.435546875,48.484848484848484,74.24242424242425,339.84375,6179.6875,7.333333333333333,453.125,0.0009865219548394035,0.0023144721369115864,0.6815582114841481,0.2905077699606259,2.346092882736057,1.0
924.13330078125,842.1132888763549,1192.0745872958569,1201.6496308959893,0.9112465573575192,1.289937919440943,783.203125,46.33125,50.0,73.4375,304.6875,6179.6875,8.0,484.375,0.0066411202342952814,0.039498615713346376,0.8538714177101948,0.14356611357712684,5.947583287134651,1.0
951.9909274193549,1112.7557734675408,1588.4664390416644,1601.6488954022975,1.1688722459614036,1.6685730854049832,773.4375,57.9140625,51.61290322580645,75.80645161290323,550.78125,9406.25,10.333333333333334,242.1875,0.001591257022766408,0.012223975786079186,0.882591576095838,0.11489142880145076,7.681961877426781,1.0
937.624007936508,1106.8893169275937,1576.3816012360312,1589.2489361909622,1.1805257838518866,1.6812513202443269,773.4375,75.28828125,49.2063492063492,71.42857142857143,332.03125,9406.25,12.6,460.9375,0.0016615086125779369,0.02689495812388328,0.9406854187987334,0.05811338013100087,16.187071147439934,1.0
880.830223880597,740.7467616079192,1071.9702492204065,1080.18468594216,0.8409642874701503,1.2169998487310307,773.4375,69.496875,55.223880597014926,70.1492537313433,332.03125,6585.9375,9.571428571428571,476.5625,0.005931534459165535,0.03971237582808455,0.868366694774468,0.12970130509300412,6.695126885205924,1.0
919.921875,830.1251372658132,1145.4526855227175,1153.6472420005061,0.9023865611042385,1.2451630042200241,773.4375,57.9140625,56.25,67.1875,332.03125,6585.9375,9.142857142857142,476.5625,0.004236987190903737,0.028913418380891814,0.8707914534733643,0.1276062271749028,6.824051402129603,1.0
919.5556640625,829.6411646791084,1207.4831522617744,1217.181910155731,0.9022196231317213,1.3131158878704974,785.15625,55.018359374999996,57.8125,68.75,332.03125,6585.9375,10.666666666666666,476.5625,0.010074108694421798,0.04401133456878347,0.8114782094927405,0.18574578039228534,4.368757167882582,1.0
911.4783653846154,820.2303242307563,1193.5559499512633,1202.9912210139696,0.8998900636381476,1.3094726054716834,789.0625,75.28828125,63.07692307692307,78.46153846153847,332.03125,6585.9375,10.833333333333334,476.5625,0.007837218905071663,0.040292368343373006,0.8352195380427824,0.162457522914776,5.141156426969111,1.0
929.6875,829.2864909920365,1212.604841159436,1222.5027891038387,0.8920056373695855,1.3043144509950237,789.0625,69.496875,65.07936507936508,80.95238095238095,507.8125,6585.9375,10.5,296.875,0.017398753911677507,0.02641437023377913,0.5991605850115485,0.39465819097445115,1.5181759778814172,1.0
834.5382462686567,391.77783334913596,571.9254591628703,576.2950558612487,0.4694546176892818,0.6853196503815531,789.0625,63.705468749999994,64.17910447761194,82.08955223880598,507.8125,3679.6875,9.571428571428571,296.875,0.046131244879810206,0.042690560328436634,0.4781588825103174,0.5166965326957008,0.9254153110253606,1.0
888.24462890625,843.4484280388718,1196.3232844048266,1205.9318764240777,0.949567721087671,1.346839874368768,789.0625,63.705468749999994,54.6875,75.0,316.40625,7476.5625,12.8,500.0,0.0026628612267897566,0.03208039706543187,0.9224114718793471,0.07656556552600502,12.047340936390729,1.0
916.1376953125,873.3226156045088,1242.7896504623698,1252.7718324968098,0.9532656718230694,1.3565533399850411,791.015625,63.705468749999994,53.125,78.125,316.40625,7476.5625,10.666666666666666,484.375,0.005465652245743914,0.03352088389179645,0.85821762734541,0.13993423077323477,6.133007074846201,1.0
801.2276785714286,256.5963634966501,358.4529439224628,361.0714378146509,0.3202539931647841,0.44737963191882807,785.15625,52.12265625,51.42857142857142,74.28571428571429,316.40625,2703.125,11.666666666666666,484.375,0.06776640726548655,0.05814630888717216,0.4531329110879136,0.5281021269598329,0.8580403068938568,1.0
799.5192307692307,265.8762990207868,371.8014043222288,374.7344060443176,0.3325452206634014,0.4650312212809597,785.15625,46.33125,50.76923076923077,73.84615384615385,316.40625,2703.125,9.285714285714286,484.375,0.06530165049592954,0.041555306795593897,0.37751237945670457,0.5932378644785344,0.6363592111379203,1.0
971.0672669491526,1045.1111576879982,1487.454623533659,1500.4456418296097,1.0762500119806044,1.5317730029216872,804.6875,81.07968749999999,74.57627118644068,86.4406779661017,570.3125,8746.09375,11.8,226.5625,0.002063711306758527,0.027991541580143903,0.9301865839850418,0.06857916579080932,13.563690564893129,1.0
969.2622950819672,1026.6685923628074,1461.4148235664347,1473.74753830543,1.059226792966279,1.5077599025378863,820.3125,92.6625,72.1311475409836,88.52459016393442,570.3125,8746.09375,12.2,234.375,0.0014051578209982641,0.027797612765759743,0.9512466281910298,0.048085123372439385,19.7825556320866,1.0
962.6024590163935,1030.8670619050138,1461.664692708114,1473.9760514679228,1.0709167135915842,1.5184510272305687,820.3125,121.61953125,75.40983606557377,90.1639344262295,312.5,8746.09375,15.25,492.1875,0.0012031836465236302,0.011582239253514981,0.9043602616033452,0.0939465550236114,9.626327025786672,1.0
890.2107007575758,593.369979280226,585.0301468183482,585.5406871982956,0.6665500412152582,0.6571816608365674,804.6875,136.098046875,75.75757575757575,89.39393939393939,312.5,5355.46875,13.2,484.375,0.015306011158256633,0.004546966765809374,0.20886914411974403,0.703095847225364,0.29707065536513544,1.0
866.0214552238806,580.122269375768,799.1791820254305,805.281605390231,0.6698705509851335,0.9228168392419673,796.875,156.36796875,79.1044776119403,91.04477611940298,312.5,5355.46875,16.75,492.1875,0.011250922630532513,0.045962573569116094,0.8015784936833913,0.19621393917747207,4.085227059013262,1.0
783.0729166666666,145.39230211495976,207.01581166940952,208.4277601285088,0.18566891922894763,0.2643633910244538,796.875,75.28828125,65.33333333333333,82.66666666666667,312.5,1492.1875,10.714285714285714,453.125,0.1798189065266554,0.048750704786780674,0.1861533970571589,0.6866341820378659,0.2711100057743602,2.0
788.8020833333334,141.72822537654244,216.52063641963989,217.99858422540353,0.1796752675622063,0.27449298245342263,796.875,69.496875,64.0,84.0,316.40625,1492.1875,9.375,453.125,0.1354119292747992,0.0371993684999122,0.18570495585042263,0.6759971301033373,0.2747126394190972,2.0
825.1540492957746,338.9101405264713,500.4211831655669,504.0324207433796,0.41072347741093096,0.606457889399743,792.96875,75.28828125,63.38028169014085,83.09859154929578,410.15625,3402.34375,8.875,359.375,0.018237083663346226,0.019391895734237722,0.462455658079202,0.4349158350768004,1.0633221896773162,2.0
811.1087328767123,325.2429607384566,474.9316606940877,478.2595624384785,0.40098564786121366,0.585533901243641,792.96875,57.9140625,64.38356164383562,82.1917808219178,410.15625,3402.34375,8.11111111111111,351.5625,0.057894929350116815,0.059850876369559144,0.5014995983598735,0.4851104207209907,1.0337844270888359,2.0
804.5200892857143,329.50870396616546,480.29519959731783,483.8138894280499,0.4095717538373923,0.596995905998747,773.4375,60.809765625,64.28571428571429,82.85714285714286,410.15625,3402.34375,7.0,351.5625,0.047066480716720586,0.05243177318837096,0.5183878366695516,0.46534171237606414,1.1139939164761967,2.0
820.80078125,497.3339676853609,720.7969395670591,725.9246411744373,0.6059131266029858,0.8781630768788442,757.8125,86.87109375,61.111111111111114,80.55555555555556,402.34375,3925.78125,9.0,359.375,0.05425992469837673,0.03650707724001284,0.3940610283352819,0.585687032228433,0.6728184280193998,2.0
816.0041360294117,510.57663847625065,735.7359335639046,741.264993473161,0.6257034933188717,0.9016326034129146,759.765625,89.766796875,61.76470588235294,80.88235294117648,402.34375,3925.78125,11.333333333333334,289.0625,0.04341045581052628,0.06133014544499085,0.5831695040273671,0.4127766826728471,1.41279662468136,2.0
863.1089154411765,649.8375020781567,940.6016497603806,947.700368688646,0.7529032436723163,1.0897832624977508,746.09375,81.07968749999999,57.35294117647059,76.47058823529412,402.34375,4148.4375,9.714285714285714,289.0625,0.0378195280806828,0.05753988456912969,0.6018581080282693,0.3955862926665242,1.521433171941654,2.0
928.89404296875,977.2431109623643,1404.8568902834763,1416.1408957523768,1.052050143242485,1.5123973513637214,792.96875,57.9140625,56.25,75.0,457.03125,8527.34375,10.666666666666666,335.9375,0.002145637264778098,0.031118979769178278,0.9344282477920159,0.06442833552370004,14.50337402319334,2.0
943.422379032258,990.216468997206,1028.4009103735252,1028.967955978879,1.0496003603528552,1.0900747461899687,798.828125,57.9140625,58.06451612903226,75.80645161290323,550.78125,8527.34375,15.5,234.375,0.10852409376070492,0.013783971644610192,0.08562273679556227,0.6741257277385048,0.12701300851222752,2.0
826.1443661971831,140.5100491852733,216.8554357041106,218.41978181235444,0.17007929235425728,0.262490969589632,804.6875,57.9140625,56.33802816901409,73.23943661971832,550.78125,1457.03125,14.2,234.375,0.1378259597956533,0.04196245824554686,0.18584698418134937,0.6104155962464458,0.30445975712965984,2.0
819.487235915493,109.52420366287673,171.49727670714992,172.7355311281731,0.13364967611792195,0.20927388394959093,804.6875,52.12265625,59.154929577464785,74.64788732394366,550.78125,1417.96875,10.142857142857142,265.625,0.12167401097857104,0.05727089783303594,0.23416967242697215,0.4975015997966835,0.4706912953097467,2.0
809.9850171232877,114.33961760006629,169.54417533452883,170.64121127186914,0.1411626328671493,0.20931766853746944,808.59375,52.12265625,60.273972602739725,76.71232876712328,500.0,1417.96875,10.428571428571429,320.3125,0.0844882722679511,0.04956127956046574,0.28271911055214066,0.48195787920568683,0.5866054332758063,2.0
830.8758802816901,240.46622846142873,325.6874945385105,328.0369358079147,0.28941293659879014,0.39198092310501703,804.6875,52.12265625,57.74647887323944,74.64788732394366,500.0,2683.59375,8.875,320.3125,0.01040300413965505,0.004649966181388661,0.23802972571547712,0.5325252110198289,0.4469830174981405,2.0
817.3285590277778,242.2997215009164,324.4996820803134,326.80920007536264,0.2964532669568464,0.39702476867602626,804.6875,60.809765625,58.333333333333336,77.77777777777779,500.0,2683.59375,9.0,320.3125,0.015894704460901514,0.004643251994160914,0.16957128218959386,0.5804736462395671,0.2921257205871671,2.0
816.9487847222222,255.48483882477444,344.91371572404057,347.3396530540012,0.3127305451732131,0.4221974769707475,792.96875,63.705468749999994,52.77777777777778,75.0,500.0,2683.59375,9.0,312.5,0.05004140760627385,0.045637280605892526,0.4679060233176824,0.5130602814938013,0.9119903453749139,2.0
798.8013698630137,254.6589431720534,342.49339992230927,344.89678368458647,0.31880133507498215,0.4287591544579391,769.53125,63.705468749999994,47.94520547945205,72.6027397260274,500.0,2683.59375,9.125,312.5,0.06678865070895305,0.054035382632785,0.4406779922567463,0.5446854832133832,0.8090503709718083,2.0
786.71875,253.82665072452912,339.2243014814575,341.52867090285156,0.32263963547904395,0.43118878440542757,765.625,69.496875,41.333333333333336,70.66666666666667,460.9375,2683.59375,10.714285714285714,359.375,0.0638888047491378,0.05499786590759119,0.4562518435189921,0.530009382473069,0.8608372957287701,2.0
776.9839638157895,253.49781061541307,334.1236155897869,336.33438051686915,0.3262587420343637,0.4300263984199837,751.953125,63.705468749999994,44.73684210526316,73.68421052631578,394.53125,2683.59375,12.666666666666666,390.625,0.05642712456161848,0.03655902643465479,0.3819454660362195,0.5895147242581293,0.6478980936682729,2.0
809.6104452054794,584.870276417433,860.7534123680323,866.7888405080065,0.7224094993845994,1.0631698460233832,746.09375,57.9140625,42.465753424657535,75.34246575342466,394.53125,5636.71875,12.166666666666666,343.75,0.011578577271251514,0.03212087712440728,0.7328325667959698,0.2641633498572557,2.774164422097032,2.0
807.7008928571429,599.7839981808692,877.8444421488579,884.2106285197283,0.7425818189443951,1.086843471280056,750.0,57.9140625,47.14285714285714,78.57142857142857,304.6875,5636.71875,11.666666666666666,468.75,0.01611883805204102,0.05492835931405067,0.7718752211891967,0.22650834363351188,3.4077120904565117,2.0
827.3547535211268,623.8862913854126,916.007474548723,922.6178658850513,0.7540734959583228,1.1071520054127937,750.0,63.705468749999994,50.70422535211267,80.28169014084507,304.6875,5636.71875,11.833333333333334,476.5625,0.01838279918266402,0.05142455019748829,0.7350491384988413,0.2627589478278872,2.797427621685844,2.0
883.2267992424242,744.6086296420813,1102.0202651215548,1110.595831517935,0.8430548419508547,1.2477205923402659,761.71875,72.392578125,59.09090909090909,87.87878787878788,304.6875,5636.71875,11.0,476.5625,0.015688355038794316,0.04049727461995915,0.7184255917897864,0.2783129447283643,2.5813588817831508,2.0
898.4966856060606,745.3328758529219,1105.7873411194614,1114.392286647388,0.8295332501423469,1.2307083140474553,761.71875,75.28828125,65.15151515151516,86.36363636363636,304.6875,5636.71875,13.2,414.0625,0.027693045410676107,0.05486106489545731,0.6617864839216613,0.33405992366968745,1.9810412355120575,2.0
871.3809742647059,1274.1981199515635,1805.8589064885457,1819.4866296587666,1.4622744328641848,2.072410300227609,710.9375,95.55820312499999,69.11764705882352,85.29411764705883,312.5,11167.96875,13.6,406.25,0.0001678285871107733,0.01568746770318673,0.9890443357290937,0.010581052123639313,93.47315599357576,3.0
792.96875,130.78734756153912,207.287401379435,208.85178244263466,0.1649337979101183,0.26140677218293285,783.203125,107.141015625,70.58823529411765,86.76470588235294,421.875,1175.78125,17.0,335.9375,0.09722163452208557,0.009619976204505684,0.06421246350841785,0.648945540640133,0.09894892481282384,4.0
799.5505136986301,123.56914334762735,201.01273877046566,202.4167360653204,0.154548263343626,0.25140717856662176,792.96875,86.87109375,71.23287671232876,86.3013698630137,421.875,1175.78125,12.166666666666666,375.0,0.09813986949031256,0.008923045318189517,0.06491800447253725,0.7139988937990751,0.09092171575661527,4.0
790.2604166666666,96.34245766754584,147.71547704801554,148.66146715301878,0.12191229072806171,0.18691999995530867,785.15625,63.705468749999994,61.33333333333333,82.66666666666667,570.3125,1093.75,12.5,226.5625,0.13220184380290737,0.01990846833734191,0.11574104289709052,0.7685764176024857,0.15059145746123162,4.0
770.7134046052631,152.1493414163913,216.98506753057916,218.44059924144014,0.19741364365437208,0.28153794423974315,771.484375,92.6625,60.526315789473685,76.31578947368422,574.21875,1832.03125,15.2,250.0,0.11976724863837075,0.04728988004078988,0.2588007764261014,0.655443763259556,0.39484817910093706,4.0
780.0,153.30598532753578,217.07371195902502,218.55545452060528,0.19654613503530227,0.2782996307166987,785.15625,98.45390624999999,62.66666666666667,76.0,574.21875,1832.03125,9.375,218.75,0.11709322525998474,0.058746790537953314,0.31121812609589283,0.6203153195304123,0.5017095601177308,4.0
788.5346283783783,151.3537825128225,210.67870825792468,212.13536864798914,0.19194310188264224,0.2671774969365461,789.0625,86.87109375,60.810810810810814,74.32432432432432,574.21875,1832.03125,9.25,218.75,0.09606488596338228,0.044346380044842225,0.2870316838622103,0.621779409057038,0.46162944555772484,4.0
789.6431587837837,157.22443694113352,222.05179609080682,223.57291697997135,0.19910821133851417,0.2812052426729223,787.109375,107.141015625,68.91891891891892,79.72972972972973,574.21875,1832.03125,12.333333333333334,218.75,0.10036346763840681,0.04466949260200094,0.2750520954733155,0.6179873662069653,0.4450772143798163,4.0
793.4438344594595,159.72033463161281,228.81533753240515,230.39633347812963,0.20130011438103074,0.28838252639304657,789.0625,104.2453125,68.91891891891892,79.72972972972973,574.21875,1832.03125,10.571428571428571,218.75,0.036492138679015705,0.011450151181946942,0.20623057359932948,0.6572659672393975,0.31377035154509025,4.0
784.4791666666666,100.39317874332774,143.7250673791377,144.68972980663034,0.12797430831708223,0.18321081487713742,789.0625,86.87109375,68.0,77.33333333333333,574.21875,1054.6875,10.714285714285714,203.125,0.12443308557071099,0.014779558818209363,0.07607834682331255,0.6405240884917311,0.11877515333179336,4.0
780.625,95.20366168962818,129.6550922651112,130.53534891978305,0.12195825356557653,0.16609139121231217,781.25,92.6625,65.33333333333333,77.33333333333333,597.65625,1054.6875,10.714285714285714,250.0,0.1445626781064812,0.014586270383651005,0.07108004812794028,0.7044653531741688,0.10089928171437947,4.0
774.0478515625,98.01451828766054,134.18138650627748,135.24528764404738,0.1266259160719942,0.17335024732052123,777.34375,98.45390624999999,64.0625,75.0,597.65625,1054.6875,10.666666666666666,179.6875,0.12751539070110757,0.0072298942805062594,0.03720893412758331,0.6562629533385544,0.056698209061311865,4.0
758.4263392857143,94.89328663257072,111.81843030749073,112.6189132147477,0.1251186591461752,0.14743479295932851,761.71875,83.97539062499999,72.85714285714285,90.0,523.4375,1019.53125,11.666666666666666,250.0,0.10885705344478952,0.04475172553755999,0.26418023607973784,0.6426094576811956,0.4111054279110845,4.0
760.3983274647887,97.64049797506624,107.80825399247615,108.58420461552092,0.12840703937448839,0.14177865744643994,765.625,86.87109375,74.64788732394366,91.54929577464789,523.4375,1019.53125,11.833333333333334,250.0,0.08469953498847387,0.02638671620288789,0.2179129578578492,0.6994855311515682,0.3115331885408658,4.0
776.5727796052631,671.6124183283218,986.3323793225081,992.9733378901461,0.8648415653581197,1.2701093899065934,689.453125,78.183984375,76.31578947368422,90.78947368421053,371.09375,6472.65625,12.666666666666666,312.5,0.009953982708630096,0.0447575719584768,0.8155832018164537,0.18138385826339704,4.496448634542234,5.0
