HRV ANALYSIS RESULTS - 03-Apr-2025 22:41:42
Kubios HRV Premium
3.5.0
released in May 2021

Analyzed by:  -  - 

File name: E:\Anna\Sleep\2025-04-01_15.55.15_E_T_20_09_11_SD_Session1\E_T_20_09_11_Session1_sleep_1_Calibrated_SD.csv
Measurement date:  
File type: asciiCUSTOMPPG
Channel label: RR data
Data length: 00:30:15 (h:min:s)
Measurement rate: - 

Parameters
 Number of samples: 6
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,    Sample 2,    Sample 3,    Sample 4,    Sample 5,    Sample 6,
  Sample limits (hh:mm:ss):   ,00:00:00-00:05:00,00:05:00-00:10:00,00:10:00-00:15:00,00:15:00-00:20:00,00:20:00-00:25:00,00:25:01-00:30:01,
  Sample Analysis Type: Single samples
  Beat correction: Automatic correction
  Beats total:                ,         442,         437,         430,         433,         424,         421,
  Beats corrected:            ,           3,           0,           2,           0,           1,           2,
  Beats corrected (%):        ,       0.679,           0,       0.465,           0,       0.236,       0.475,
  Effective data length (s):  ,         300,         300,         300,         300,         300,         300,
  Effective data length (%):  ,      100.00,      100.00,      100.00,      100.00,      100.00,      100.00,


RESULTS FOR SINGLE SAMPLES
STANDARD RESULTS
                              ,    SAMPLE 1,            ,    SAMPLE 2,            ,    SAMPLE 3,            ,    SAMPLE 4,            ,    SAMPLE 5,            ,    SAMPLE 6,            ,
                              ,      50.021,       0.688,       0.227,    103.1767,       0.227,    207.2918,            ,            ,            ,     347.246,       0.672,       0.227,    473.3908,       0.227,    300.8631,            ,            ,            ,     647.593,       0.664,       0.227,     68.6673,       0.227,    190.6510,            ,            ,            ,     947.762,       0.666,       0.227,    147.8290,       0.227,    530.3412,            ,            ,            ,    1249.221,       0.728,       0.227,     84.2095,       0.227,    406.3824,            ,            ,            ,    1550.268,       0.705,       0.227,    802.6905,       0.227,    391.8255,            ,            ,            ,
                              ,      50.667,       0.646,       0.230,    274.3094,       0.230,    205.1336,            ,            ,            ,     347.897,       0.651,       0.230,    280.0480,       0.230,    291.4014,            ,            ,            ,     648.260,       0.667,       0.230,     62.5655,       0.230,    186.6649,            ,            ,            ,     948.423,       0.661,       0.230,    594.3597,       0.230,    540.4797,            ,            ,            ,    1249.968,       0.747,       0.230,    158.3336,       0.230,    398.3342,            ,            ,            ,    1550.975,       0.707,       0.230,    415.6689,       0.230,    372.5968,            ,            ,            ,
                              ,      51.307,       0.640,       0.233,    425.9153,       0.233,    203.3030,            ,            ,            ,     348.538,       0.641,       0.233,    144.6223,       0.233,    282.1462,            ,            ,            ,     648.955,       0.695,       0.233,    211.2810,       0.233,    182.8544,            ,            ,            ,     949.070,       0.647,       0.233,    530.7868,       0.233,    550.2851,            ,            ,            ,    1250.726,       0.758,       0.233,    367.4846,       0.233,    390.2667,            ,            ,            ,    1551.683,       0.708,       0.233,    127.2226,       0.233,    353.9383,            ,            ,            ,
                              ,      51.944,       0.638,       0.237,    108.2863,       0.237,    201.7671,            ,            ,            ,     349.186,       0.647,       0.237,     59.8118,       0.237,    273.0706,            ,            ,            ,     649.654,       0.699,       0.237,    295.8270,       0.237,    179.1803,            ,            ,            ,     949.715,       0.645,       0.237,      0.9966,       0.237,    559.2548,            ,            ,            ,    1251.480,       0.755,       0.237,    126.9452,       0.237,    382.0858,            ,            ,            ,    1552.367,       0.685,       0.237,    245.1798,       0.237,    335.9000,            ,            ,            ,
                              ,      52.584,       0.640,       0.240,     17.9127,       0.240,    200.4938,            ,            ,            ,     349.840,       0.654,       0.240,     23.5433,       0.240,    264.1564,            ,            ,            ,     650.397,       0.743,       0.240,    498.1310,       0.240,    175.6064,            ,            ,            ,     950.362,       0.647,       0.240,    202.9204,       0.240,    566.8194,            ,            ,            ,    1252.232,       0.752,       0.240,     99.8171,       0.240,    373.7112,            ,            ,            ,    1553.057,       0.689,       0.240,    205.1605,       0.240,    318.5294,            ,            ,            ,
                              ,      53.189,       0.605,       0.243,    143.1886,       0.243,    199.4519,            ,            ,            ,     350.490,       0.650,       0.243,    187.3920,       0.243,    255.3927,            ,            ,            ,     651.136,       0.738,       0.243,    219.1248,       0.243,    172.0999,            ,            ,            ,     951.013,       0.650,       0.243,    240.8235,       0.243,    572.3659,            ,            ,            ,    1252.962,       0.729,       0.243,     27.0841,       0.243,    365.0782,            ,            ,            ,    1553.717,       0.660,       0.243,    235.1846,       0.243,    301.8684,            ,            ,            ,
                              ,      53.811,       0.621,       0.247,    371.7632,       0.247,    198.6106,            ,            ,            ,     351.138,       0.647,       0.247,    351.3796,       0.247,    246.7755,            ,            ,            ,     651.879,       0.743,       0.247,     30.5720,       0.247,    168.6316,            ,            ,            ,     951.667,       0.654,       0.247,    311.5659,       0.247,    575.2747,            ,            ,            ,    1253.678,       0.716,       0.247,    155.9234,       0.247,    356.1385,            ,            ,            ,    1554.367,       0.650,       0.247,    560.7826,       0.247,    285.9514,            ,            ,            ,
                              ,      54.440,       0.630,       0.250,     95.6181,       0.250,    197.9392,            ,            ,            ,     351.791,       0.653,       0.250,    544.8089,       0.250,    238.3064,            ,            ,            ,     652.619,       0.740,       0.250,     17.8564,       0.250,    165.1756,            ,            ,            ,     952.323,       0.656,       0.250,    539.3455,       0.250,    574.9714,            ,            ,            ,    1254.383,       0.705,       0.250,     16.9239,       0.250,    346.8621,            ,            ,            ,    1555.013,       0.646,       0.250,    663.9109,       0.250,    270.8042,            ,            ,            ,
                              ,      55.071,       0.631,       0.253,     10.1173,       0.253,    197.4070,            ,            ,            ,     352.442,       0.651,       0.253,    360.5013,       0.253,    229.9916,            ,            ,            ,     653.357,       0.738,       0.253,     59.6433,       0.253,    161.7098,            ,            ,            ,     952.976,       0.652,       0.253,    189.2582,       0.253,    570.9872,            ,            ,            ,    1255.070,       0.688,       0.253,    289.8764,       0.253,    337.2373,            ,            ,            ,    1555.624,       0.611,       0.253,    294.6147,       0.253,    256.4432,            ,            ,            ,
                              ,      55.697,       0.626,       0.257,      1.8339,       0.257,    196.9828,            ,            ,            ,     353.066,       0.624,       0.257,     21.9486,       0.257,    221.8407,            ,            ,            ,     654.087,       0.729,       0.257,    142.7044,       0.257,    158.2161,            ,            ,            ,     953.615,       0.640,       0.257,    118.8345,       0.257,    563.0195,            ,            ,            ,    1255.739,       0.669,       0.257,   1232.5649,       0.257,    327.2708,            ,            ,            ,    1556.242,       0.618,       0.257,    148.9993,       0.257,    242.8759,            ,            ,            ,
                              ,      56.328,       0.631,       0.260,     46.8828,       0.260,    196.6353,            ,            ,            ,     353.711,       0.645,       0.260,    137.7370,       0.260,    213.8659,            ,            ,            ,     654.809,       0.722,       0.260,    144.5611,       0.260,    154.6803,            ,            ,            ,     954.262,       0.646,       0.260,   1023.1308,       0.260,    550.9804,            ,            ,            ,    1256.400,       0.661,       0.260,   1797.1328,       0.260,    316.9866,            ,            ,            ,    1556.841,       0.599,       0.260,    101.1541,       0.260,    230.1011,            ,            ,            ,
                              ,      56.979,       0.651,       0.263,    134.1109,       0.263,    196.3325,            ,            ,            ,     354.378,       0.667,       0.263,    301.5567,       0.263,    206.0810,            ,            ,            ,     655.517,       0.708,       0.263,     33.8881,       0.263,    151.0923,            ,            ,            ,     954.922,       0.660,       0.263,   1408.9030,       0.263,    535.0211,            ,            ,            ,    1257.010,       0.609,       0.263,   1122.8773,       0.263,    306.4245,            ,            ,            ,    1557.468,       0.627,       0.263,    112.0701,       0.263,    218.1100,            ,            ,            ,
                              ,      57.646,       0.666,       0.267,     29.7523,       0.267,    196.0427,            ,            ,            ,     355.062,       0.684,       0.267,    461.1985,       0.267,    198.5001,            ,            ,            ,     656.209,       0.692,       0.267,    368.8368,       0.267,    147.4462,            ,            ,            ,     955.598,       0.676,       0.267,    544.9236,       0.267,    515.5244,            ,            ,            ,    1257.642,       0.632,       0.267,    452.3872,       0.267,    295.6376,            ,            ,            ,    1558.062,       0.595,       0.267,    102.4827,       0.267,    206.8869,            ,            ,            ,
                              ,      58.330,       0.685,       0.270,    104.2875,       0.270,    195.7338,            ,            ,            ,     355.763,       0.701,       0.270,    285.7936,       0.270,    191.1375,            ,            ,            ,     656.878,       0.669,       0.270,    675.2518,       0.270,    143.7401,            ,            ,            ,     956.289,       0.691,       0.270,    444.9226,       0.270,    493.0663,            ,            ,            ,    1258.256,       0.614,       0.270,    233.8155,       0.270,    284.6892,            ,            ,            ,    1558.677,       0.614,       0.270,    110.6774,       0.270,    196.4107,            ,            ,            ,
                              ,      58.987,       0.657,       0.273,     32.1180,       0.273,    195.3743,            ,            ,            ,     356.490,       0.728,       0.273,     35.5241,       0.273,    184.0063,            ,            ,            ,     657.530,       0.652,       0.273,    204.6740,       0.273,    139.9759,            ,            ,            ,     957.003,       0.714,       0.273,    119.0834,       0.273,    468.3531,            ,            ,            ,    1258.884,       0.628,       0.273,    143.6600,       0.273,    273.6498,            ,            ,            ,    1559.296,       0.619,       0.273,    165.0295,       0.273,    186.6560,            ,            ,            ,
                              ,      59.656,       0.669,       0.277,     23.3482,       0.277,    194.9335,            ,            ,            ,     357.245,       0.755,       0.277,     49.4061,       0.277,    177.1184,            ,            ,            ,     658.171,       0.641,       0.277,    197.1044,       0.277,    136.1591,            ,            ,            ,     957.727,       0.724,       0.277,    325.2454,       0.277,    442.1474,            ,            ,            ,    1259.533,       0.649,       0.277,     91.3760,       0.277,    262.5934,            ,            ,            ,    1559.924,       0.628,       0.277,    140.8795,       0.277,    177.5941,            ,            ,            ,
                              ,      60.307,       0.650,       0.280,     43.8154,       0.280,    194.3817,            ,            ,            ,     358.008,       0.763,       0.280,     79.4869,       0.280,    170.4841,            ,            ,            ,     658.799,       0.628,       0.280,     64.9136,       0.280,    132.2983,            ,            ,            ,     958.435,       0.708,       0.280,     64.6199,       0.280,    415.1976,            ,            ,            ,    1260.211,       0.678,       0.280,    160.0120,       0.280,    251.5945,            ,            ,            ,    1560.540,       0.616,       0.280,     28.1622,       0.280,    169.1939,            ,            ,            ,
                              ,      60.973,       0.666,       0.283,     18.7583,       0.283,    193.6914,            ,            ,            ,     358.759,       0.751,       0.283,     56.5314,       0.283,    164.1113,            ,            ,            ,     659.440,       0.642,       0.283,    101.1880,       0.283,    128.4048,            ,            ,            ,     959.142,       0.707,       0.283,    722.3318,       0.283,    388.1817,            ,            ,            ,    1260.902,       0.691,       0.283,    375.8093,       0.283,    240.7248,            ,            ,            ,    1561.179,       0.639,       0.283,    394.0872,       0.283,    161.4233,            ,            ,            ,
                              ,      61.656,       0.684,       0.287,     25.1633,       0.287,    192.8374,            ,            ,            ,     359.468,       0.709,       0.287,     42.4496,       0.287,    158.0063,            ,            ,            ,     660.097,       0.656,       0.287,     57.8620,       0.287,    124.4920,            ,            ,            ,     959.847,       0.705,       0.287,    252.9831,       0.287,    361.6702,            ,            ,            ,    1261.636,       0.733,       0.287,    418.5140,       0.287,    230.0513,            ,            ,            ,    1561.825,       0.646,       0.287,    988.7406,       0.287,    154.2495,            ,            ,            ,
                              ,      62.327,       0.671,       0.290,    429.5491,       0.290,    191.7976,            ,            ,            ,     360.159,       0.691,       0.290,     27.4623,       0.290,    152.1729,            ,            ,            ,     660.772,       0.676,       0.290,     69.6873,       0.290,    120.5748,            ,            ,            ,     960.539,       0.692,       0.290,    783.9127,       0.290,    336.1097,            ,            ,            ,    1262.380,       0.744,       0.290,     70.2827,       0.290,    219.6339,            ,            ,            ,    1562.451,       0.626,       0.290,    318.2360,       0.290,    147.6398,            ,            ,            ,
                              ,      62.978,       0.650,       0.293,    409.5622,       0.293,    190.5537,            ,            ,            ,     360.838,       0.679,       0.293,    148.5076,       0.293,    146.6127,            ,            ,            ,     661.477,       0.704,       0.293,    118.9843,       0.293,    116.6693,            ,            ,            ,     961.225,       0.686,       0.293,    573.1300,       0.293,    311.8224,            ,            ,            ,    1263.109,       0.729,       0.293,    254.3115,       0.293,    209.5244,            ,            ,            ,    1563.097,       0.646,       0.293,     24.8695,       0.293,    141.5622,            ,            ,            ,
                              ,      63.646,       0.668,       0.297,     97.0421,       0.297,    189.0916,            ,            ,            ,     361.505,       0.667,       0.297,     52.0204,       0.297,    141.3258,            ,            ,            ,     662.206,       0.729,       0.297,     32.3831,       0.297,    112.7915,            ,            ,            ,     961.874,       0.649,       0.297,     18.5519,       0.297,    289.0181,            ,            ,            ,    1263.834,       0.725,       0.297,    718.5508,       0.297,    199.7658,            ,            ,            ,    1563.736,       0.640,       0.297,    149.5816,       0.297,    135.9855,            ,            ,            ,
                              ,      64.322,       0.677,       0.300,    136.3743,       0.300,    187.4018,            ,            ,            ,     362.152,       0.647,       0.300,    148.0645,       0.300,    136.3099,            ,            ,            ,     662.966,       0.760,       0.300,    158.6579,       0.300,    108.9577,            ,            ,            ,     962.528,       0.654,       0.300,    740.1225,       0.300,    267.8114,            ,            ,            ,    1264.577,       0.743,       0.300,    110.1588,       0.300,    190.3921,            ,            ,            ,    1564.213,       0.628,       0.300,      1.1476,       0.300,    130.8803,            ,            ,            ,
                              ,      65.016,       0.693,       0.303,     77.6597,       0.303,    185.4800,            ,            ,            ,     362.806,       0.653,       0.303,     25.0052,       0.303,    131.5615,            ,            ,            ,     663.750,       0.784,       0.303,    252.0519,       0.303,    105.1833,            ,            ,            ,     963.182,       0.653,       0.303,    713.6736,       0.303,    248.2416,            ,            ,            ,    1265.332,       0.755,       0.303,     45.6823,       0.303,    181.4284,            ,            ,            ,    1564.639,       0.622,       0.303,    253.1633,       0.303,    126.2184,            ,            ,            ,
                              ,      65.703,       0.688,       0.307,    161.0803,       0.307,    183.3268,            ,            ,            ,     363.485,       0.680,       0.307,    258.4732,       0.307,    127.0757,            ,            ,            ,     664.517,       0.767,       0.307,     80.7531,       0.307,    101.4828,            ,            ,            ,     963.840,       0.658,       0.307,    435.9027,       0.307,    230.2919,            ,            ,            ,    1266.093,       0.761,       0.307,     96.9025,       0.307,    172.8918,            ,            ,            ,    1565.262,       0.623,       0.307,    251.5901,       0.307,    121.9735,            ,            ,            ,
                              ,      66.412,       0.709,       0.310,    183.2847,       0.310,    180.9480,            ,            ,            ,     364.180,       0.694,       0.310,    340.6362,       0.310,    122.8460,            ,            ,            ,     665.266,       0.749,       0.310,    136.5212,       0.310,     97.8694,            ,            ,            ,     964.505,       0.665,       0.310,    194.8655,       0.310,    213.9058,            ,            ,            ,    1266.857,       0.765,       0.310,     21.3215,       0.310,    164.7920,            ,            ,            ,    1565.891,       0.629,       0.310,    145.2866,       0.310,    118.1210,            ,            ,            ,
                              ,      67.124,       0.712,       0.313,     99.2630,       0.313,    178.3540,            ,            ,            ,     364.902,       0.723,       0.313,    651.5240,       0.313,    118.8654,            ,            ,            ,     665.996,       0.730,       0.313,    169.1033,       0.313,     94.3547,            ,            ,            ,     965.177,       0.672,       0.313,    145.9866,       0.313,    199.0013,            ,            ,            ,    1267.604,       0.746,       0.313,    194.7029,       0.313,    157.1321,            ,            ,            ,    1566.520,       0.629,       0.313,     48.3213,       0.313,    114.6384,            ,            ,            ,
                              ,      67.815,       0.691,       0.317,     48.0126,       0.317,    175.5596,            ,            ,            ,     365.629,       0.727,       0.317,    167.9564,       0.317,    115.1260,            ,            ,            ,     666.729,       0.733,       0.317,    177.3035,       0.317,     90.9487,            ,            ,            ,     965.856,       0.680,       0.317,     39.9750,       0.317,    185.4815,            ,            ,            ,    1268.313,       0.710,       0.317,     77.4221,       0.317,    149.9097,            ,            ,            ,    1567.156,       0.637,       0.317,     35.5905,       0.317,    111.5048,            ,            ,            ,
                              ,      68.503,       0.688,       0.320,     87.2354,       0.320,    172.5836,            ,            ,            ,     366.374,       0.745,       0.320,     74.8799,       0.320,    111.6190,            ,            ,            ,     667.462,       0.732,       0.320,    243.8218,       0.320,     87.6597,            ,            ,            ,     966.543,       0.687,       0.320,     25.8932,       0.320,    173.2423,            ,            ,            ,    1269.024,       0.711,       0.320,    141.1984,       0.320,    143.1179,            ,            ,            ,    1567.790,       0.634,       0.320,     99.0903,       0.320,    108.7014,            ,            ,            ,
                              ,      69.163,       0.660,       0.323,    570.9480,       0.323,    169.4476,            ,            ,            ,     367.115,       0.741,       0.323,     56.1273,       0.323,    108.3356,            ,            ,            ,     668.190,       0.729,       0.323,     57.0390,       0.323,     84.4942,            ,            ,            ,     967.237,       0.694,       0.323,     63.0655,       0.323,    162.1784,            ,            ,            ,    1269.724,       0.699,       0.323,     29.8623,       0.323,    136.7461,            ,            ,            ,    1568.429,       0.639,       0.323,    234.2364,       0.323,    106.2111,            ,            ,            ,
                              ,      69.813,       0.650,       0.327,    563.4288,       0.327,    166.1757,            ,            ,            ,     367.852,       0.736,       0.327,    104.2426,       0.327,    105.2664,            ,            ,            ,     668.919,       0.729,       0.327,     49.8663,       0.327,     81.4571,            ,            ,            ,     967.899,       0.662,       0.327,     32.3024,       0.327,    152.1873,            ,            ,            ,    1270.420,       0.696,       0.327,     12.5199,       0.327,    130.7812,            ,            ,            ,    1569.069,       0.641,       0.327,    207.0778,       0.327,    104.0188,            ,            ,            ,
                              ,      70.457,       0.644,       0.330,    481.6370,       0.330,    162.7936,            ,            ,            ,     368.572,       0.721,       0.330,     71.6212,       0.330,    102.4021,            ,            ,            ,     669.650,       0.731,       0.330,     53.9288,       0.330,     78.5519,            ,            ,            ,     968.567,       0.668,       0.330,     73.4523,       0.330,    143.1711,            ,            ,            ,    1271.116,       0.696,       0.330,    179.3251,       0.330,    125.2076,            ,            ,            ,    1569.725,       0.655,       0.330,     44.4609,       0.330,    102.1107,            ,            ,            ,
                              ,      71.109,       0.652,       0.333,    420.4610,       0.333,    159.3276,            ,            ,            ,     369.261,       0.688,       0.333,    155.3684,       0.333,     99.7330,            ,            ,            ,     670.388,       0.737,       0.333,     15.1875,       0.333,     75.7804,            ,            ,            ,     969.231,       0.664,       0.333,     86.5604,       0.333,    135.0387,            ,            ,            ,    1271.805,       0.688,       0.333,    278.5694,       0.333,    120.0086,            ,            ,            ,    1570.383,       0.658,       0.333,    240.1990,       0.333,    100.4750,            ,            ,            ,
                              ,      71.776,       0.667,       0.337,    176.6403,       0.337,    155.8041,            ,            ,            ,     369.941,       0.681,       0.337,     29.3443,       0.337,     97.2497,            ,            ,            ,     671.114,       0.727,       0.337,     34.5493,       0.337,     73.1434,            ,            ,            ,     969.904,       0.673,       0.337,     69.4575,       0.337,    127.7062,            ,            ,            ,    1272.472,       0.667,       0.337,     80.1496,       0.337,    115.1665,            ,            ,            ,    1571.052,       0.669,       0.337,    328.7895,       0.337,     99.1014,            ,            ,            ,
                              ,      72.411,       0.635,       0.340,    139.8299,       0.340,    152.2489,            ,            ,            ,     370.620,       0.679,       0.340,    148.5572,       0.340,     94.9427,            ,            ,            ,     671.835,       0.721,       0.340,    184.4850,       0.340,     70.6405,            ,            ,            ,     970.587,       0.683,       0.340,      7.4448,       0.340,    121.0970,            ,            ,            ,    1273.139,       0.667,       0.340,      0.4236,       0.340,    110.6632,            ,            ,            ,    1571.731,       0.680,       0.340,    193.5146,       0.340,     97.9810,            ,            ,            ,
                              ,      73.060,       0.648,       0.343,     83.2632,       0.343,    148.6865,            ,            ,            ,     371.299,       0.679,       0.343,    336.6186,       0.343,     92.8026,            ,            ,            ,     672.546,       0.711,       0.343,    114.8688,       0.343,     68.2703,            ,            ,            ,     971.253,       0.666,       0.343,     91.3714,       0.343,    115.1418,            ,            ,            ,    1273.807,       0.668,       0.343,      9.8397,       0.343,    106.4806,            ,            ,            ,    1572.420,       0.688,       0.343,    119.1627,       0.343,     97.1062,            ,            ,            ,
                              ,      73.707,       0.647,       0.347,    164.6326,       0.347,    145.1401,            ,            ,            ,     371.964,       0.665,       0.347,    162.5975,       0.347,     90.8202,            ,            ,            ,     673.228,       0.682,       0.347,     22.7351,       0.347,     66.0306,            ,            ,            ,     971.894,       0.641,       0.347,     57.3815,       0.347,    109.7782,            ,            ,            ,    1274.493,       0.687,       0.347,     15.9144,       0.347,    102.6008,            ,            ,            ,    1573.102,       0.682,       0.347,     89.5796,       0.347,     96.4709,            ,            ,            ,
                              ,      74.377,       0.670,       0.350,    335.4517,       0.350,    141.6304,            ,            ,            ,     372.628,       0.664,       0.350,     76.3719,       0.350,     88.9865,            ,            ,            ,     673.915,       0.688,       0.350,     55.8325,       0.350,     63.9188,            ,            ,            ,     972.537,       0.644,       0.350,    155.8322,       0.350,    104.9506,            ,            ,            ,    1275.186,       0.692,       0.350,      0.8290,       0.350,     99.0062,            ,            ,            ,    1573.775,       0.674,       0.350,     95.2195,       0.350,     96.0699,            ,            ,            ,
                              ,      75.065,       0.688,       0.353,     97.5788,       0.353,    138.1764,            ,            ,            ,     373.312,       0.685,       0.353,     38.1664,       0.353,     87.2923,            ,            ,            ,     674.610,       0.695,       0.353,    108.4876,       0.353,     61.9315,            ,            ,            ,     973.193,       0.656,       0.353,    131.3486,       0.353,    100.6092,            ,            ,            ,    1275.879,       0.693,       0.353,     79.9461,       0.353,     95.6800,            ,            ,            ,    1574.428,       0.652,       0.353,     79.6449,       0.353,     95.8991,            ,            ,            ,
                              ,      75.763,       0.697,       0.357,     12.3305,       0.357,    134.7946,            ,            ,            ,     374.022,       0.710,       0.357,     23.8370,       0.357,     85.7291,            ,            ,            ,     675.317,       0.707,       0.357,     51.7812,       0.357,     60.0650,            ,            ,            ,     973.854,       0.661,       0.357,    191.3052,       0.357,     96.7097,            ,            ,            ,    1276.554,       0.675,       0.357,    320.0807,       0.357,     92.6060,            ,            ,            ,    1575.089,       0.661,       0.357,     45.6677,       0.357,     95.9553,            ,            ,            ,
                              ,      76.474,       0.711,       0.360,     47.0510,       0.360,    131.4991,            ,            ,            ,     374.737,       0.715,       0.360,      2.8395,       0.360,     84.2879,            ,            ,            ,     676.019,       0.701,       0.360,      2.4536,       0.360,     58.3155,            ,            ,            ,     974.527,       0.673,       0.360,    261.3837,       0.360,     93.2128,            ,            ,            ,    1277.238,       0.685,       0.360,     76.4674,       0.360,     89.7686,            ,            ,            ,    1575.767,       0.678,       0.360,    137.7137,       0.360,     96.2358,            ,            ,            ,
                              ,      77.189,       0.716,       0.363,     31.8207,       0.363,    128.3018,            ,            ,            ,     375.459,       0.722,       0.363,      2.8362,       0.363,     82.9602,            ,            ,            ,     676.763,       0.744,       0.363,    156.7916,       0.363,     56.6786,            ,            ,            ,     975.225,       0.697,       0.363,    245.8362,       0.363,     90.0837,            ,            ,            ,    1277.931,       0.692,       0.363,    165.5356,       0.363,     87.1533,            ,            ,            ,    1576.458,       0.691,       0.363,     45.1511,       0.363,     96.7386,            ,            ,            ,
                              ,      77.909,       0.720,       0.367,     10.4595,       0.367,    125.2125,            ,            ,            ,     376.188,       0.729,       0.367,     20.3486,       0.367,     81.7375,            ,            ,            ,     677.510,       0.747,       0.367,    182.3608,       0.367,     55.1503,            ,            ,            ,     975.938,       0.714,       0.367,    212.2470,       0.367,     87.2917,            ,            ,            ,    1278.620,       0.689,       0.367,    179.8618,       0.367,     84.7463,            ,            ,            ,    1577.167,       0.709,       0.367,    184.2895,       0.367,     97.4615,            ,            ,            ,
                              ,      78.617,       0.708,       0.370,     31.6635,       0.370,    122.2387,            ,            ,            ,     376.928,       0.740,       0.370,    219.1764,       0.370,     80.6113,            ,            ,            ,     678.266,       0.756,       0.370,     36.3840,       0.370,     53.7262,            ,            ,            ,     976.676,       0.737,       0.370,    268.5480,       0.370,     84.8096,            ,            ,            ,    1279.284,       0.664,       0.370,     46.7728,       0.370,     82.5346,            ,            ,            ,    1577.898,       0.731,       0.370,    320.8855,       0.370,     98.4021,            ,            ,            ,
                              ,      79.326,       0.709,       0.373,    243.0787,       0.373,    119.3862,            ,            ,            ,     377.646,       0.719,       0.373,     96.5308,       0.373,     79.5729,            ,            ,            ,     679.015,       0.749,       0.373,     43.9542,       0.373,     52.4021,            ,            ,            ,     977.425,       0.749,       0.373,    234.8152,       0.373,     82.6134,            ,            ,            ,    1279.941,       0.657,       0.373,    186.2953,       0.373,     80.5059,            ,            ,            ,    1578.646,       0.748,       0.373,    335.6437,       0.373,     99.5573,            ,            ,            ,
                              ,      79.967,       0.641,       0.377,    143.1424,       0.377,    116.6589,            ,            ,            ,     378.385,       0.738,       0.377,     79.0110,       0.377,     78.6140,            ,            ,            ,     679.759,       0.744,       0.377,     63.3785,       0.377,     51.1736,            ,            ,            ,     978.155,       0.730,       0.377,    119.5406,       0.377,     80.6818,            ,            ,            ,    1280.603,       0.661,       0.377,    107.7117,       0.377,     78.6489,            ,            ,            ,    1579.408,       0.762,       0.377,    253.8535,       0.377,    100.9228,            ,            ,            ,
                              ,      80.632,       0.665,       0.380,     16.7658,       0.380,    114.0593,            ,            ,            ,     379.120,       0.735,       0.380,    114.1108,       0.380,     77.7258,            ,            ,            ,     680.492,       0.733,       0.380,    131.7092,       0.380,     50.0368,            ,            ,            ,     978.883,       0.728,       0.380,     52.7113,       0.380,     78.9964,            ,            ,            ,    1281.288,       0.686,       0.380,     27.8584,       0.380,     76.9527,            ,            ,            ,    1580.167,       0.759,       0.380,     69.6058,       0.380,    102.4923,            ,            ,            ,
                              ,      81.291,       0.659,       0.383,     51.2058,       0.383,    111.5885,            ,            ,            ,     379.855,       0.735,       0.383,     96.8109,       0.383,     76.8998,            ,            ,            ,     681.216,       0.724,       0.383,     35.8503,       0.383,     48.9874,            ,            ,            ,     979.615,       0.732,       0.383,     54.9466,       0.383,     77.5408,            ,            ,            ,    1281.745,       0.698,       0.383,     57.9523,       0.383,     75.4073,            ,            ,            ,    1580.863,       0.696,       0.383,     38.1314,       0.383,    104.2564,            ,            ,            ,
                              ,      81.938,       0.646,       0.387,     48.8350,       0.387,    109.2465,            ,            ,            ,     380.582,       0.727,       0.387,    107.7491,       0.387,     76.1272,            ,            ,            ,     681.930,       0.714,       0.387,     34.6984,       0.387,     48.0218,            ,            ,            ,     980.340,       0.725,       0.387,     20.0656,       0.387,     76.3004,            ,            ,            ,    1282.442,       0.697,       0.387,     46.9923,       0.387,     74.0034,            ,            ,            ,    1581.560,       0.696,       0.387,     51.2511,       0.387,    106.2023,            ,            ,            ,
                              ,      82.593,       0.655,       0.390,     29.3828,       0.390,    107.0322,            ,            ,            ,     381.286,       0.704,       0.390,     43.6780,       0.390,     75.3991,            ,            ,            ,     682.645,       0.715,       0.390,      6.6615,       0.390,     47.1360,            ,            ,            ,     981.063,       0.724,       0.390,    167.6855,       0.390,     75.2627,            ,            ,            ,    1283.138,       0.695,       0.390,     38.9408,       0.390,     72.7319,            ,            ,            ,    1582.267,       0.707,       0.390,    106.2435,       0.390,    108.3120,            ,            ,            ,
