HRV ANALYSIS RESULTS - 03-Apr-2025 22:46:59
Kubios HRV Premium
3.5.0
released in May 2021

Analyzed by:  -  - 

File name: E:\Anna\Sleep\2025-04-02_14.21.11_sleep_2_SD_Session1\sleep_2_Session1_Shimmer_FBA9_Calibrated_SD.csv
Measurement date:  
File type: asciiCUSTOMPPG
Channel label: RR data
Data length: 00:30:04 (h:min:s)
Measurement rate: - 

Parameters
 Number of samples: 6
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,    Sample 2,    Sample 3,    Sample 4,    Sample 5,    Sample 6,
  Sample limits (hh:mm:ss):   ,00:00:03-00:05:03,00:05:03-00:10:03,00:10:03-00:15:03,00:15:03-00:20:03,00:20:03-00:25:03,00:25:03-00:30:03,
  Sample Analysis Type: Single samples
  Beat correction: Automatic correction
  Beats total:                ,         394,         388,         405,         395,         385,         381,
  Beats corrected:            ,           8,           7,           6,           4,           5,           5,
  Beats corrected (%):        ,        2.03,         1.8,        1.48,        1.01,         1.3,        1.31,
  Effective data length (s):  ,         294,         296,         300,         296,         295,         294,
  Effective data length (%):  ,       97.99,       98.66,      100.00,       98.67,       98.33,       97.97,


RESULTS FOR SINGLE SAMPLES
STANDARD RESULTS
                              ,    SAMPLE 1,            ,    SAMPLE 2,            ,    SAMPLE 3,            ,    SAMPLE 4,            ,    SAMPLE 5,            ,    SAMPLE 6,            ,
                              ,      13.926,       0.611,       0.053,   1185.0891,       0.053,   3980.6995,            ,            ,            ,     315.894,       0.790,       0.053,   8957.8653,       0.053,   3157.3323,            ,            ,            ,     615.223,       0.751,       0.053,   2916.4101,       0.053,   2606.2603,            ,            ,            ,     914.276,       0.726,       0.053,   1537.8341,       0.053,   3064.4778,            ,            ,            ,    1215.572,       0.754,       0.053,    246.9464,       0.053,   4000.0591,            ,            ,            ,    1515.447,       0.687,       0.053,  10719.3574,       0.053,  11350.2850,            ,            ,            ,
                              ,      14.566,       0.641,       0.057,    910.3594,       0.057,   4336.7810,            ,            ,            ,     316.675,       0.781,       0.057,   5226.3566,       0.057,   3653.0740,            ,            ,            ,     615.988,       0.766,       0.057,   5078.9833,       0.057,   3006.9645,            ,            ,            ,     915.018,       0.741,       0.057,   5393.0092,       0.057,   3512.8517,            ,            ,            ,    1216.327,       0.755,       0.057,   2246.4727,       0.057,   4556.9007,            ,            ,            ,    1516.095,       0.677,       0.057,  16515.0141,       0.057,  14295.8120,            ,            ,            ,
                              ,      15.205,       0.639,       0.060,  26149.4086,       0.060,   4731.4647,            ,            ,            ,     317.412,       0.737,       0.060,   4503.4854,       0.060,   4263.5775,            ,            ,            ,     616.742,       0.754,       0.060,  19495.7923,       0.060,   3502.6539,            ,            ,            ,     915.764,       0.746,       0.060,   5444.8975,       0.060,   4073.9930,            ,            ,            ,    1217.081,       0.754,       0.060,   4593.3241,       0.060,   5247.5008,            ,            ,            ,    1516.785,       0.690,       0.060,  13400.9519,       0.060,  18489.1464,            ,            ,            ,
                              ,      15.831,       0.626,       0.063,  46960.4855,       0.063,   5157.7191,            ,            ,            ,     318.212,       0.800,       0.063,   1294.3408,       0.063,   5001.4784,            ,            ,            ,     617.461,       0.719,       0.063,  27367.5281,       0.063,   4108.4024,            ,            ,            ,     916.534,       0.771,       0.063,   1079.2601,       0.063,   4776.7929,            ,            ,            ,    1217.839,       0.758,       0.063,   6997.9468,       0.063,   6103.9231,            ,            ,            ,    1517.510,       0.725,       0.063,  71668.5652,       0.063,  24425.9786,            ,            ,            ,
                              ,      16.470,       0.639,       0.067,  20278.6478,       0.067,   5600.3838,            ,            ,            ,     318.996,       0.784,       0.067,   8746.8737,       0.067,   5858.0338,            ,            ,            ,     618.188,       0.728,       0.067,   6631.4406,       0.067,   4827.6092,            ,            ,            ,     917.276,       0.742,       0.067,   6940.3429,       0.067,   5650.9140,            ,            ,            ,    1218.591,       0.752,       0.067,  22841.5072,       0.067,   7158.3297,            ,            ,            ,    1518.271,       0.761,       0.067, 178361.0134,       0.067,  32334.6912,            ,            ,            ,
                              ,      17.126,       0.656,       0.070,   6391.9409,       0.070,   6033.3670,            ,            ,            ,     319.805,       0.809,       0.070,  43098.6756,       0.070,   6776.3848,            ,            ,            ,     618.921,       0.732,       0.070,    213.2671,       0.070,   5632.9882,            ,            ,            ,     917.978,       0.701,       0.070,   2839.1940,       0.070,   6715.0092,            ,            ,            ,    1219.338,       0.747,       0.070,  43931.9856,       0.070,   8430.2805,            ,            ,            ,    1519.058,       0.787,       0.070, 139118.7959,       0.070,  40923.0722,            ,            ,            ,
                              ,      17.802,       0.676,       0.073,   4229.2976,       0.073,   6418.4151,            ,            ,            ,     320.596,       0.791,       0.073,  34124.0846,       0.073,   7620.9768,            ,            ,            ,     619.649,       0.729,       0.073,   5396.0981,       0.073,   6438.8234,            ,            ,            ,     918.663,       0.686,       0.073,   2401.8031,       0.073,   7949.4129,            ,            ,            ,    1220.094,       0.756,       0.073,  22112.4878,       0.073,   9898.5422,            ,            ,            ,    1519.862,       0.805,       0.073,  43336.7413,       0.073,  45804.0541,            ,            ,            ,
                              ,      18.511,       0.709,       0.077,   5041.2560,       0.077,   6707.8848,            ,            ,            ,     321.391,       0.795,       0.077,   7120.2372,       0.077,   8179.2956,            ,            ,            ,     620.358,       0.709,       0.077,   3277.5427,       0.077,   7083.5787,            ,            ,            ,     919.357,       0.694,       0.077,  12128.5415,       0.077,   9248.3818,            ,            ,            ,    1220.871,       0.777,       0.077,  10869.5901,       0.077,  11452.6815,            ,            ,            ,    1520.662,       0.800,       0.077,   5055.1340,       0.077,  42650.7388,            ,            ,            ,
                              ,      19.223,       0.712,       0.080,   4774.6688,       0.080,   6853.5921,            ,            ,            ,     322.181,       0.790,       0.080,   1074.0710,       0.080,   8247.4862,            ,            ,            ,     621.086,       0.728,       0.080,   2042.4117,       0.080,   7368.0447,            ,            ,            ,     920.061,       0.703,       0.080,   5742.4019,       0.080,  10372.5007,            ,            ,            ,    1221.662,       0.791,       0.080,  30253.3384,       0.080,  12842.3794,            ,            ,            ,    1521.431,       0.769,       0.080,  13203.8673,       0.080,  33813.4383,            ,            ,            ,
                              ,      19.955,       0.732,       0.083,   3044.9081,       0.083,   6820.8098,            ,            ,            ,     322.959,       0.778,       0.083,   6721.2293,       0.083,   7772.6819,            ,            ,            ,     621.825,       0.739,       0.083,   1637.5093,       0.083,   7169.7661,            ,            ,            ,     920.766,       0.705,       0.083,    799.1714,       0.083,  10978.8087,            ,            ,            ,    1222.459,       0.797,       0.083,  43713.1537,       0.083,  13694.6800,            ,            ,            ,    1522.203,       0.772,       0.083,  22139.2662,       0.083,  24708.9342,            ,            ,            ,
                              ,      20.693,       0.738,       0.087,    729.4478,       0.087,   6601.6004,            ,            ,            ,     323.729,       0.770,       0.087,   9790.0359,       0.087,   6902.8388,            ,            ,            ,     622.575,       0.750,       0.087,   1282.1971,       0.087,   6542.1229,            ,            ,            ,     921.471,       0.705,       0.087,   2779.6499,       0.087,  10805.7570,            ,            ,            ,    1223.256,       0.797,       0.087,  11966.9078,       0.087,  13683.1223,            ,            ,            ,    1522.987,       0.784,       0.087,  34689.3147,       0.087,  17746.2007,            ,            ,            ,
                              ,      21.433,       0.739,       0.090,   3172.7405,       0.090,   6219.4105,            ,            ,            ,     324.484,       0.756,       0.090,   5013.3168,       0.090,   5875.9736,            ,            ,            ,     623.339,       0.764,       0.090,    716.9017,       0.090,   5675.7457,            ,            ,            ,     922.183,       0.712,       0.090,   2018.0585,       0.090,   9889.8038,            ,            ,            ,    1224.060,       0.804,       0.090,    974.1866,       0.090,  12768.5220,            ,            ,            ,    1523.768,       0.780,       0.090,  24328.5555,       0.090,  12923.7673,            ,            ,            ,
                              ,      22.174,       0.741,       0.093,   4614.8894,       0.093,   5721.3662,            ,            ,            ,     325.248,       0.764,       0.093,   5243.8482,       0.093,   4882.5639,            ,            ,            ,     624.094,       0.755,       0.093,   1517.1665,       0.093,   4768.9045,            ,            ,            ,     922.898,       0.716,       0.093,   6034.8138,       0.093,   8542.3683,            ,            ,            ,    1224.845,       0.785,       0.093,   1405.8092,       0.093,  11242.5233,            ,            ,            ,    1524.547,       0.779,       0.093,  17164.6849,       0.093,   9646.1178,            ,            ,            ,
                              ,      22.913,       0.739,       0.097,   4892.4164,       0.097,   5162.9515,            ,            ,            ,     326.028,       0.780,       0.097,   4021.2774,       0.097,   4018.4454,            ,            ,            ,     624.861,       0.768,       0.097,    845.2537,       0.097,   3945.1454,            ,            ,            ,     923.609,       0.711,       0.097,   6693.2775,       0.097,   7112.8447,            ,            ,            ,    1225.653,       0.809,       0.097,   5343.5882,       0.097,   9510.1684,            ,            ,            ,    1525.326,       0.779,       0.097,  11274.1966,       0.097,   7391.4177,            ,            ,            ,
                              ,      23.618,       0.705,       0.100,   1778.2434,       0.100,   4593.7017,            ,            ,            ,     326.822,       0.794,       0.100,     86.4052,       0.100,   3307.7878,            ,            ,            ,     625.628,       0.767,       0.100,   1657.2892,       0.100,   3251.6128,            ,            ,            ,     924.291,       0.682,       0.100,  10306.9244,       0.100,   5819.8346,            ,            ,            ,    1226.450,       0.797,       0.100,   4137.9916,       0.100,   7870.6598,            ,            ,            ,    1526.108,       0.782,       0.100,  11817.4425,       0.100,   5805.1381,            ,            ,            ,
                              ,      24.315,       0.697,       0.103,    301.1358,       0.103,   4049.4642,            ,            ,            ,     327.604,       0.782,       0.103,   2214.4636,       0.103,   2738.9202,            ,            ,            ,     626.381,       0.753,       0.103,    899.9870,       0.103,   2689.8503,            ,            ,            ,     924.997,       0.706,       0.103,  10834.6810,       0.103,   4743.1706,            ,            ,            ,    1227.249,       0.799,       0.103,   2084.4483,       0.103,   6462.5521,            ,            ,            ,    1526.895,       0.786,       0.103,   3855.4380,       0.103,   4661.1979,            ,            ,            ,
                              ,      25.008,       0.692,       0.107,   1504.4787,       0.107,   3551.3589,            ,            ,            ,     328.393,       0.788,       0.107,   1489.5896,       0.107,   2288.2003,            ,            ,            ,     627.145,       0.764,       0.107,    837.5911,       0.107,   2242.4917,            ,            ,            ,     925.706,       0.709,       0.107,   3940.9681,       0.107,   3882.1699,            ,            ,            ,    1228.029,       0.780,       0.107,    281.6655,       0.107,   5312.6783,            ,            ,            ,    1527.688,       0.793,       0.107,   1390.6506,       0.107,   3816.3951,            ,            ,            ,
                              ,      25.712,       0.704,       0.110,   5793.2258,       0.110,   3108.6160,            ,            ,            ,     329.176,       0.783,       0.110,   2407.0772,       0.110,   1931.3715,            ,            ,            ,     627.908,       0.764,       0.110,   1647.9327,       0.110,   1887.8858,            ,            ,            ,     926.433,       0.727,       0.110,   1917.9692,       0.110,   3204.9586,            ,            ,            ,    1228.816,       0.787,       0.110,   3718.8331,       0.110,   4395.5233,            ,            ,            ,    1528.474,       0.786,       0.110,    956.7481,       0.110,   3178.7786,            ,            ,            ,
                              ,      26.398,       0.687,       0.113,   6442.2882,       0.113,   2722.4852,            ,            ,            ,     329.945,       0.770,       0.113,   1980.3016,       0.113,   1647.6345,            ,            ,            ,     628.653,       0.745,       0.113,    761.4865,       0.113,   1606.1708,            ,            ,            ,     927.171,       0.738,       0.113,   2733.0048,       0.113,   2674.0965,            ,            ,            ,    1229.598,       0.781,       0.113,   1964.6269,       0.113,   3669.8997,            ,            ,            ,    1529.255,       0.781,       0.113,   3390.5127,       0.113,   2688.0593,            ,            ,            ,
                              ,      27.104,       0.706,       0.117,   5068.0791,       0.117,   2389.6440,            ,            ,            ,     330.722,       0.776,       0.117,    361.3742,       0.117,   1420.4236,            ,            ,            ,     629.414,       0.761,       0.117,   1221.8484,       0.117,   1381.0390,            ,            ,            ,     927.920,       0.749,       0.117,    275.1474,       0.117,   2256.3973,            ,            ,            ,    1230.394,       0.796,       0.117,   5685.1390,       0.117,   3095.5054,            ,            ,            ,    1529.789,       0.775,       0.117,    819.2273,       0.117,   2303.7950,            ,            ,            ,
                              ,      27.826,       0.722,       0.120,    854.6305,       0.120,   2104.6128,            ,            ,            ,     331.495,       0.773,       0.120,   1600.5889,       0.120,   1236.9731,            ,            ,            ,     630.169,       0.755,       0.120,    348.0416,       0.120,   1199.7381,            ,            ,            ,     928.661,       0.741,       0.120,   1824.2484,       0.120,   1925.3066,            ,            ,            ,    1231.187,       0.793,       0.120,   6139.1116,       0.120,   2638.4504,            ,            ,            ,    1530.458,       0.766,       0.120,    158.5886,       0.120,   1998.2393,            ,            ,            ,
                              ,      28.567,       0.741,       0.123,   3747.2989,       0.123,   1861.2477,            ,            ,            ,     332.263,       0.768,       0.123,   3483.7937,       0.123,   1087.5772,            ,            ,            ,     630.910,       0.741,       0.123,     72.1548,       0.123,   1052.5073,            ,            ,            ,     929.389,       0.728,       0.123,   1616.2298,       0.123,   1660.4836,            ,            ,            ,    1231.983,       0.797,       0.123,    658.3739,       0.123,   2272.0001,            ,            ,            ,    1531.215,       0.757,       0.123,    172.4869,       0.123,   1751.9467,            ,            ,            ,
                              ,      29.323,       0.756,       0.127,    964.7343,       0.127,   1653.5620,            ,            ,            ,     333.028,       0.766,       0.127,   1415.5579,       0.127,    964.8814,            ,            ,            ,     631.648,       0.738,       0.127,    533.9601,       0.127,    931.9317,            ,            ,            ,     930.112,       0.724,       0.127,   3277.3266,       0.127,   1446.6215,            ,            ,            ,    1232.769,       0.785,       0.127,    547.5122,       0.127,   1975.6535,            ,            ,            ,    1531.967,       0.752,       0.127,    463.9693,       0.127,   1551.0182,            ,            ,            ,
                              ,      30.080,       0.757,       0.130,   2065.4980,       0.130,   1476.1169,            ,            ,            ,     333.801,       0.772,       0.130,    253.8744,       0.130,    863.2999,            ,            ,            ,     632.383,       0.734,       0.130,     16.7376,       0.130,    832.3798,            ,            ,            ,     930.837,       0.725,       0.130,   4162.4437,       0.130,   1272.2561,            ,            ,            ,    1233.560,       0.791,       0.130,   1528.6779,       0.130,   1733.8609,            ,            ,            ,    1532.721,       0.754,       0.130,    689.8533,       0.130,   1385.3382,            ,            ,            ,
                              ,      30.824,       0.744,       0.133,   1483.8289,       0.133,   1324.1634,            ,            ,            ,     334.586,       0.785,       0.133,    403.9159,       0.133,    778.5676,            ,            ,            ,     633.129,       0.746,       0.133,    683.8018,       0.133,    749.5570,            ,            ,            ,     931.570,       0.733,       0.133,   1039.1764,       0.133,   1128.7826,            ,            ,            ,    1234.349,       0.789,       0.133,   1397.3387,       0.133,   1534.8498,            ,            ,            ,    1533.476,       0.755,       0.133,   2426.1761,       0.133,   1247.4218,            ,            ,            ,
                              ,      31.590,       0.766,       0.137,   1416.1321,       0.137,   1193.6502,            ,            ,            ,     335.348,       0.762,       0.137,   1107.6660,       0.137,    707.4055,            ,            ,            ,     633.876,       0.747,       0.137,    135.5818,       0.137,    680.1686,            ,            ,            ,     932.317,       0.747,       0.137,    254.9356,       0.137,   1009.7051,            ,            ,            ,    1235.142,       0.793,       0.137,     73.9294,       0.137,   1369.6791,            ,            ,            ,    1534.240,       0.765,       0.137,   3467.3130,       0.137,   1131.6473,            ,            ,            ,
                              ,      32.326,       0.736,       0.140,   2992.6356,       0.140,   1081.1694,            ,            ,            ,     336.125,       0.777,       0.140,    155.4593,       0.140,    647.2730,            ,            ,            ,     634.641,       0.765,       0.140,   1056.0715,       0.140,    621.6679,            ,            ,            ,     933.073,       0.756,       0.140,    537.9695,       0.140,    910.0816,            ,            ,            ,    1235.934,       0.792,       0.140,   1091.1070,       0.140,   1231.5177,            ,            ,            ,    1535.020,       0.779,       0.140,   1380.4694,       0.140,   1033.7337,            ,            ,            ,
                              ,      33.077,       0.751,       0.143,    305.9105,       0.143,    983.8764,            ,            ,            ,     336.898,       0.773,       0.143,    457.3533,       0.143,    596.1857,            ,            ,            ,     635.382,       0.741,       0.143,    429.8344,       0.143,    572.0716,            ,            ,            ,     933.833,       0.760,       0.143,    436.4404,       0.143,    826.1196,            ,            ,            ,    1236.704,       0.771,       0.143,   3958.7965,       0.143,   1115.1077,            ,            ,            ,    1535.812,       0.793,       0.143,    507.0766,       0.143,    950.3797,            ,            ,            ,
                              ,      33.805,       0.728,       0.147,    726.3703,       0.147,    899.4066,            ,            ,            ,     337.668,       0.770,       0.147,    463.6342,       0.147,    552.5820,            ,            ,            ,     636.122,       0.740,       0.147,    623.6037,       0.147,    529.8225,            ,            ,            ,     934.592,       0.759,       0.147,    443.0494,       0.147,    754.8825,            ,            ,            ,    1237.478,       0.773,       0.147,   5040.9452,       0.147,   1016.3696,            ,            ,            ,    1536.595,       0.782,       0.147,    105.4502,       0.147,    879.0110,            ,            ,            ,
                              ,      34.525,       0.721,       0.150,   1412.4831,       0.150,    825.7974,            ,            ,            ,     338.402,       0.734,       0.150,     27.8201,       0.150,    515.2231,            ,            ,            ,     636.862,       0.740,       0.150,      5.9970,       0.150,    493.6890,            ,            ,            ,     935.352,       0.760,       0.150,     48.1238,       0.150,    694.0759,            ,            ,            ,    1238.271,       0.793,       0.150,   1602.7384,       0.150,    932.1115,            ,            ,            ,    1537.390,       0.795,       0.150,    126.8003,       0.150,    817.5982,            ,            ,            ,
                              ,      35.192,       0.667,       0.153,   1288.9550,       0.153,    761.4192,            ,            ,            ,     339.082,       0.680,       0.153,    677.2622,       0.153,    483.1196,            ,            ,            ,     637.611,       0.749,       0.153,     88.1261,       0.153,    462.6898,            ,            ,            ,     936.104,       0.753,       0.153,     19.9883,       0.153,    641.8915,            ,            ,            ,    1239.069,       0.799,       0.153,   2144.3441,       0.153,    859.8156,            ,            ,            ,    1538.155,       0.766,       0.153,    236.2509,       0.153,    764.5267,            ,            ,            ,
                              ,      35.931,       0.738,       0.157,    543.0142,       0.157,    704.9170,            ,            ,            ,     339.739,       0.657,       0.157,    759.9635,       0.157,    455.4760,            ,            ,            ,     638.330,       0.719,       0.157,    624.9679,       0.157,    436.0379,            ,            ,            ,     936.856,       0.752,       0.157,     90.0306,       0.157,    596.8923,            ,            ,            ,    1239.871,       0.802,       0.157,    996.1699,       0.157,    797.4795,            ,            ,            ,    1538.901,       0.746,       0.157,    258.5493,       0.157,    718.5006,            ,            ,            ,
                              ,      36.676,       0.745,       0.160,    655.8108,       0.160,    655.1617,            ,            ,            ,     340.460,       0.721,       0.160,    339.0644,       0.160,    431.6490,            ,            ,            ,     639.034,       0.704,       0.160,    815.7810,       0.160,    413.0980,            ,            ,            ,     937.612,       0.756,       0.160,    132.6198,       0.160,    557.9269,            ,            ,            ,    1240.667,       0.796,       0.160,   1194.4061,       0.160,    743.4985,            ,            ,            ,    1539.659,       0.758,       0.160,    690.5014,       0.160,    678.4710,            ,            ,            ,
                              ,      37.429,       0.753,       0.163,   1305.7547,       0.163,    611.2094,            ,            ,            ,     341.219,       0.759,       0.163,    295.6837,       0.163,    411.1156,            ,            ,            ,     639.741,       0.707,       0.163,    865.7066,       0.163,    393.3549,            ,            ,            ,     938.361,       0.749,       0.163,    199.5261,       0.163,    524.0659,            ,            ,            ,    1241.438,       0.771,       0.163,    326.7771,       0.163,    696.5771,            ,            ,            ,    1540.426,       0.767,       0.163,    424.2571,       0.163,    643.5830,            ,            ,            ,
                              ,      38.192,       0.764,       0.167,    633.0518,       0.167,    572.2689,            ,            ,            ,     341.979,       0.760,       0.167,     81.9862,       0.167,    393.4489,            ,            ,            ,     640.460,       0.719,       0.167,    197.3678,       0.167,    376.3886,            ,            ,            ,     939.108,       0.747,       0.167,    408.8249,       0.167,    494.5539,            ,            ,            ,    1242.218,       0.779,       0.167,    484.4433,       0.167,    655.6620,            ,            ,            ,    1541.191,       0.766,       0.167,    607.2041,       0.167,    613.1351,            ,            ,            ,
                              ,      38.976,       0.783,       0.170,    437.9109,       0.170,    537.6747,            ,            ,            ,     342.719,       0.740,       0.170,    227.4760,       0.170,    378.2994,            ,            ,            ,     641.188,       0.728,       0.170,    123.2310,       0.170,    361.8558,            ,            ,            ,     939.846,       0.737,       0.170,    141.8944,       0.170,    468.7725,            ,            ,            ,    1242.999,       0.781,       0.170,    736.7142,       0.170,    619.8910,            ,            ,            ,    1541.930,       0.738,       0.170,    742.3318,       0.170,    586.5478,            ,            ,            ,
                              ,      39.763,       0.787,       0.173,    805.7436,       0.173,    506.8648,            ,            ,            ,     343.160,       0.739,       0.173,    445.6003,       0.173,    365.3801,            ,            ,            ,     641.902,       0.715,       0.173,     29.4696,       0.173,    349.4748,            ,            ,            ,     940.560,       0.714,       0.173,     53.0759,       0.173,    446.2126,            ,            ,            ,    1243.771,       0.772,       0.173,    405.2644,       0.173,    588.5543,            ,            ,            ,    1542.694,       0.765,       0.173,     93.8335,       0.173,    563.3399,            ,            ,            ,
                              ,      40.546,       0.783,       0.177,     20.0068,       0.177,    479.3633,            ,            ,            ,     344.206,       0.752,       0.177,    210.2569,       0.177,    354.4556,            ,            ,            ,     642.610,       0.708,       0.177,     61.5007,       0.177,    339.0146,            ,            ,            ,     941.286,       0.727,       0.177,     17.9045,       0.177,    426.4524,            ,            ,            ,    1244.538,       0.767,       0.177,   1682.5567,       0.177,    561.0636,            ,            ,            ,    1543.481,       0.787,       0.177,    374.1451,       0.177,    543.1096,            ,            ,            ,
                              ,      41.320,       0.774,       0.180,    693.7870,       0.180,    454.7656,            ,            ,            ,     344.881,       0.759,       0.180,    172.8953,       0.180,    345.3328,            ,            ,            ,     643.335,       0.725,       0.180,    305.9924,       0.180,    330.2858,            ,            ,            ,     942.021,       0.735,       0.180,    108.3342,       0.180,    409.1407,            ,            ,            ,    1245.309,       0.771,       0.180,    905.4779,       0.180,    536.9288,            ,            ,            ,    1544.301,       0.819,       0.180,   1264.8435,       0.180,    525.5194,            ,            ,            ,
                              ,      42.071,       0.751,       0.183,     44.5536,       0.183,    432.7266,            ,            ,            ,     345.623,       0.742,       0.183,    135.1497,       0.183,    337.8539,            ,            ,            ,     644.048,       0.713,       0.183,    383.3385,       0.183,    323.1333,            ,            ,            ,     942.771,       0.750,       0.183,     31.4715,       0.183,    393.9835,            ,            ,            ,    1246.083,       0.774,       0.183,    653.5207,       0.183,    515.7393,            ,            ,            ,    1545.140,       0.839,       0.183,   1026.1069,       0.183,    510.2849,            ,            ,            ,
                              ,      42.829,       0.758,       0.187,   1121.9288,       0.187,    412.9509,            ,            ,            ,     346.334,       0.711,       0.187,    512.1603,       0.187,    331.8910,            ,            ,            ,     644.732,       0.685,       0.187,    276.5492,       0.187,    317.4310,            ,            ,            ,     943.525,       0.754,       0.187,    220.6956,       0.187,    380.7334,            ,            ,            ,    1246.847,       0.764,       0.187,    109.4923,       0.187,    497.1492,            ,            ,            ,    1545.996,       0.856,       0.187,    197.9775,       0.187,    497.1646,            ,            ,            ,
                              ,      43.595,       0.766,       0.190,   1235.5892,       0.190,    395.1849,            ,            ,            ,     347.063,       0.729,       0.190,    943.6170,       0.190,    327.3412,            ,            ,            ,     645.377,       0.645,       0.190,    106.1065,       0.190,    313.0770,            ,            ,            ,     944.281,       0.756,       0.190,    270.0153,       0.190,    369.1812,            ,            ,            ,    1247.635,       0.788,       0.190,    472.1128,       0.190,    480.8659,            ,            ,            ,    1546.858,       0.862,       0.190,    175.0262,       0.190,    485.9528,            ,            ,            ,
                              ,      44.355,       0.761,       0.193,    439.2968,       0.193,    379.2100,            ,            ,            ,     347.768,       0.704,       0.193,     97.5215,       0.193,    324.1230,            ,            ,            ,     646.032,       0.655,       0.193,    106.3483,       0.193,    309.9901,            ,            ,            ,     945.040,       0.759,       0.193,     52.1173,       0.193,    359.1493,            ,            ,            ,    1248.427,       0.792,       0.193,    436.2144,       0.193,    466.6398,            ,            ,            ,    1547.702,       0.844,       0.193,    264.1336,       0.193,    476.4729,            ,            ,            ,
                              ,      45.113,       0.758,       0.197,     63.2135,       0.197,    364.8375,            ,            ,            ,     348.448,       0.681,       0.197,    352.5531,       0.197,    322.1737,            ,            ,            ,     646.701,       0.669,       0.197,     34.9061,       0.197,    308.1065,            ,            ,            ,     945.819,       0.779,       0.197,    178.7971,       0.197,    350.4859,            ,            ,            ,    1249.203,       0.776,       0.197,   1197.7811,       0.197,    454.2573,            ,            ,            ,    1548.521,       0.819,       0.197,    315.3608,       0.197,    468.5720,            ,            ,            ,
                              ,      45.849,       0.735,       0.200,    308.1437,       0.200,    351.9037,            ,            ,            ,     349.107,       0.659,       0.200,     35.9032,       0.200,    321.4462,            ,            ,            ,     647.394,       0.692,       0.200,    288.4351,       0.200,    307.3774,            ,            ,            ,     946.608,       0.789,       0.200,    149.3020,       0.200,    343.0609,            ,            ,            ,    1249.991,       0.788,       0.200,   1584.9262,       0.200,    443.5341,            ,            ,            ,    1549.321,       0.800,       0.200,   2567.7511,       0.200,    462.1167,            ,            ,            ,
                              ,      46.599,       0.750,       0.203,     41.0399,       0.203,    340.2666,            ,            ,            ,     349.790,       0.683,       0.203,    551.2271,       0.203,    321.9070,            ,            ,            ,     648.113,       0.720,       0.203,    519.1995,       0.203,    307.7663,            ,            ,            ,     947.405,       0.797,       0.203,     57.2789,       0.203,    336.7617,            ,            ,            ,    1250.780,       0.789,       0.203,    429.5331,       0.203,    434.3096,            ,            ,            ,    1550.069,       0.748,       0.203,   2539.3832,       0.203,    456.9886,            ,            ,            ,
                              ,      47.354,       0.755,       0.207,    132.9986,       0.207,    329.8021,            ,            ,            ,     350.481,       0.691,       0.207,    414.4909,       0.207,    323.5342,            ,            ,            ,     648.854,       0.740,       0.207,    110.3075,       0.207,    309.2476,            ,            ,            ,     948.207,       0.802,       0.207,     26.1520,       0.207,    331.4903,            ,            ,            ,    1251.688,       0.791,       0.207,    338.5720,       0.207,    426.4431,            ,            ,            ,    1550.813,       0.744,       0.207,    375.6088,       0.207,    453.0816,            ,            ,            ,
                              ,      48.089,       0.735,       0.210,    436.6069,       0.210,    320.4020,            ,            ,            ,     351.186,       0.704,       0.210,    390.0983,       0.210,    326.3152,            ,            ,            ,     649.576,       0.723,       0.210,    208.4783,       0.210,    311.8033,            ,            ,            ,     949.014,       0.807,       0.210,    920.2228,       0.210,    327.1604,            ,            ,            ,    1252.164,       0.796,       0.210,     85.0968,       0.210,    419.8092,            ,            ,            ,    1551.561,       0.747,       0.210,      2.6442,       0.210,    450.2977,            ,            ,            ,
                              ,      48.805,       0.716,       0.213,    168.5448,       0.213,    311.9714,            ,            ,            ,     351.891,       0.705,       0.213,    253.1564,       0.213,    330.2444,            ,            ,            ,     650.313,       0.737,       0.213,     65.1851,       0.213,    315.4216,            ,            ,            ,     949.831,       0.817,       0.213,    746.9226,       0.213,    323.6953,            ,            ,            ,    1252.966,       0.802,       0.213,    517.2727,       0.213,    414.2945,            ,            ,            ,    1552.304,       0.743,       0.213,    160.3812,       0.213,    448.5448,            ,            ,            ,
